id,link,position,heuristic,human,raw_data
33121621,https://zbmath.org/?q=an%3A07016190,76,false,false,"Ding, F.; Chen, T., On iterative solutions of general coupled matrix equations, SIAM Journal on Control and Optimization, 44, 6, 2269-2284, (2006)"
5433741,https://zbmath.org/?q=an%3A05989278,24,false,false,"Chang, Y. K.; Nieto, J. J.: Some new existence results for fractional differential inclusions with boundary conditions, Math. comput. Model. 49, 605-609 (2009)"
7402145,https://zbmath.org/?q=an%3A05486452,5,false,false,"Lu, J. H.; Weinstein, A.: Poisson Lie groups, dressing transformations, and Bruhat decompositions, J. differential geometry 31, 501-526 (1990)"
7126525,https://zbmath.org/?q=an%3A05880175,20,false,false,"Jourdain, P. E. B.: The development of the theories of mathematical logic and the principles of mathematics, Quarterly journal of pure and applied mathematics 43, 219-314 (1912)"
19252830,https://zbmath.org/?q=an%3A06551843,17,false,false,"Leibniz, G. W. (1887). Die philosophischen Schriften von Gottfried Wilhelm Leibniz , Dritter Band (K. I. Gerhardt, ed.). Weidmann, Berlin."
9463016,https://zbmath.org/?q=an%3A06209450,4,false,false,"K. McCann and P. Yodzis, ``Bifurcation structure of a 3-species food chain model,'' Theoretical Population Biology, vol. 48, no. 2, pp. 93-125, 1995."
7138203,https://zbmath.org/?q=an%3A05874600,19,false,false,"Garrouch, A. A.; Sharma, M. M.: The influence of Clay content, salinity, stress, and wettability on the dielectric properties of brine-saturated rocks: 10 hz to 10 mhz, Geophysics 59, No. 6, 909-917 (1994)"
5443656,https://zbmath.org/?q=an%3A05355538,23,false,false,"Kang, C. K.; Eringen, A. C.: The effect of microstructure on the rheological properties of blood, Bull. math. Biol. 38, 135-159 (1976)"
9463017,https://zbmath.org/?q=an%3A06209450,5,false,false,"A. Hastings and T. Powell, ``Chaos in three-species food chain,'' Ecology, vol. 72, no. 3, pp. 896-903, 1991."
10348005,https://zbmath.org/?q=an%3A06473774,6,false,false,"Pao, C. V.: Accelerated iterative methods for finite difference equations of reacttion-diffusion, Numer. math. 79, 261-281 (1998)"
5442653,https://zbmath.org/?q=an%3A05775032,13,false,false,"Xie, L.; Ding, J.; Ding, F.: Gradient based iterative solutions for general linear matrix equations, Computers mathematics with applications 58, No. 7, 1441-1448 (2009)"
9177006,https://zbmath.org/?q=an%3A05051849,11,false,false,"P. Schmutz Schaller and J. Wolfart, Semi-arithmetic Fuchsian groups and modular embeddings , J. London Math. Soc. (2) 61 (2000), 13--24."
9177007,https://zbmath.org/?q=an%3A05051849,12,false,false,"I. R. Shafarevich, Basic Algebraic Geometry, 2: Schemes and Complex Manifolds , 2nd ed., Springer, Berlin, 1994."
7147387,https://zbmath.org/?q=an%3A05288014,16,false,false,"Gupta, V. K.; Krishnamoorti, R.; Chen, Z. R.; Kornfield, J. A.; Smith, S. D.; Satkowski, M. M.; Grothaus, J. T.: Dynamics of shear alignment in a lamellar diblock copolymer: interplay of frequency, strain amplitude, and temperature, Macromolecules 29, 875-884 (1996)"
9469700,https://zbmath.org/?q=an%3A06134127,6,false,false,"J. J. Nieto and D. O'Regan, ``Variational approach to impulsive differential equations,'' Nonlinear Analysis. Real World Applications, vol. 10, no. 2, pp. 680-690, 2009."
5458594,https://zbmath.org/?q=an%3A05775048,12,false,false,"Dehghan, M.; Shakeri, F.: Approximate solution of a differential equation arising in astrophysics using the variational iteration method, New astron. 13, 53-59 (2008)"
9469702,https://zbmath.org/?q=an%3A06134127,8,false,false,"H. Zhang and Z. Li, ``Periodic solutions of second-order nonautonomous impulsive di erential equations,'' International Journal of Qualitative Theory of Differential Equations and Applications, vol. 2, no. 1, pp. 112-124, 2008."
9469701,https://zbmath.org/?q=an%3A06134127,7,false,false,"J. Zhou and Y. Li, ``Existence of solutions for a class of second-order Hamiltonian systems with impulsive effects,'' Nonlinear Analysis: Theory, Methods & Applications, vol. 72, no. 3-4, pp. 1594-1603, 2010."
7147388,https://zbmath.org/?q=an%3A05288014,17,false,false,"Harlen, O. G.; Koch, D. L.: Orientational drift of a fibre suspended in a dilute polymer solution during oscillatory shear flow, J. non-Newton fluid mech. 73, 81-93 (1997)"
5458607,https://zbmath.org/?q=an%3A05775048,9,false,false,"Shawagfeh, N. T.: Nonperturbative approximate solution for Lane--Emden equation, J. math. Phys. 34, No. 9, 43-64 (1993)"
7160320,https://zbmath.org/?q=an%3A05905236,15,false,false,"Mangasarian, O. L.; Shiau, T. -H.: Lipschitz continuity of solutions of linear inequalities, programs, and complementarity problems, SIAM J. Control optim. 25, 583-595 (1987)"
9771431,https://zbmath.org/?q=an%3A06388220,19,false,false,"Lauritzen, S. L.: Graphical models, (1996)"
9476628,https://zbmath.org/?q=an%3A06078663,19,false,false,"I. Gavrea and M. Ivan, ``Asymptotic behaviour of the iterates of positive linear operators,'' Abstract and Applied Analysis, vol. 2011, Article ID 670509, 11 pages, 2011."
5475006,https://zbmath.org/?q=an%3A05944000,18,false,false,"Zhang, S.: Application of exp-function method to Riccati equation and new exact solutions with three arbitrary functions of Broer--Kaup--kupershmidt equations, Phys. lett. A 372, 1873-1880 (2008)"
9476629,https://zbmath.org/?q=an%3A06078662,1,false,false,"A. S. Kalashnikov, ``Some problems of the qualitative theory of nonlinear degenerate parabolic equations of second order,'' Russian Mathematical Surveys, vol. 42, pp. 169-222, 1987."
9476630,https://zbmath.org/?q=an%3A06078662,2,false,false,"Z. Wu, J. Zhao, J. Yin, and H. Li, Nonlinear Diffusion Equations, World Scientific, River Edge, NJ, USA, 2001."
7160321,https://zbmath.org/?q=an%3A05905236,16,false,false,"Murthy, G. S. R.; Parthasarathy, T.; Sabatini, M.: Lipschitzian Q-matrices are P-matrices, Math. program. 74, 55-58 (1996)"
9476627,https://zbmath.org/?q=an%3A06078663,18,false,false,"H. \vSamajová and E. \vSpániková, ``On asymptotic behaviour of solutions to n-dimensional systems of neutral differential equations,'' Abstract and Applied Analysis, vol. 2011, Article ID 791323, 19 pages, 2011."
33153075,https://zbmath.org/?q=an%3A07017397,10,false,false,"Wu, S.; Rabbat, M. G., Broadcast gossip algorithms for consensus on strongly connected digraphs, IEEE Transactions on Signal Processing, 61, 16, 3959-3971, (2013)"
9785687,https://zbmath.org/?q=an%3A06385996,35,false,false,"Nowak, M. A.; Sigmund, K.: Evolutionary dynamics of biological games, Science 303, No. 5659, 793-799 (2004)"
7183138,https://zbmath.org/?q=an%3A05637027,13,false,false,"Lefschetz, S.: Stability of nonlinear control systems, (1965)"
10129617,https://zbmath.org/?q=an%3A06420822,37,false,false,"Stove D (1986) The rationality of induction. Clarendon, Oxford"
7481055,https://zbmath.org/?q=an%3A05662574,7,false,false,"Choudhury, G.: Steady state analysis of a M/G/1 queue with linear retrial policy and two phase service under Bernoulli vacation schedule, Applied mathematical modelling 32, No. 12, 2480-2489 (2008)"
10129618,https://zbmath.org/?q=an%3A06420822,38,false,false,"Thagard P (1992) Conceptual revolutions. Princeton University Press, Princeton, NJ"
5502015,https://zbmath.org/?q=an%3A05966737,15,false,false,"Codina, R.: Finite element approximation of the hyperbolic wave equation in mixed form, Comput. methods appl. Mech. engrg. 197, No. 13-16, 1305-1322 (2008)"
7183140,https://zbmath.org/?q=an%3A05637027,15,false,false,"Narendra, K. S.; Taylor, J. H.: Frequency domain criteria for absolute stability, (1973)"
19259599,https://zbmath.org/?q=an%3A06535146,11,false,false,"J. Bana\`s and K. Goebel, Measures of noncompactness in Banach spaces , Marcel Dekker, New York, 1980."
7487722,https://zbmath.org/?q=an%3A06106556,4,false,false,"Li, C. -L.; Cheng, T. C. E.: The parallel machine MIN--MAX weighted absolute lateness scheduling problems, Nav res logistics 41, 33-46 (1994)"
5510781,https://zbmath.org/?q=an%3A06002762,52,false,false,"Schweitzer, M. A.: Stable enrichment and local preconditioning in the particle-partition of unity method, Numer. math., 1-34 (2010)"
7191080,https://zbmath.org/?q=an%3A05781110,11,true,true,"M.H.F. Wilkinson, M.A. Westenberg, Shape preserving filament enhancement filtering, in: W.J. Niessen, M.A. Viergever (Eds.), Proceedings of the MICCAI'2001, Lecture Notes in Computer Science, vol. 2208, Springer, Berlin, 2001, pp. 770--777http://link.springer.de/link/service/series/0558/bibs/2208/22080770.htm"
7191081,https://zbmath.org/?q=an%3A05781110,12,false,false,"Westenberg, M. A.; Roerdink, J. B. T.M.; Wilkinson, M. H. F.: Volumetric attribute filtering and interactive visualization using the MAX-tree representation, IEEE trans. Image process. 16, No. 12, 2943-2952 (2007)"
7511138,https://zbmath.org/?q=an%3A06239510,16,false,false,"Liu, G. R.; Tani, J.; Ohyoshi, T.; Watanabe, K.: Transient wave in anisotropic laminated plates. Part 1: theory; part 2: application, J vib acoust 113, 230-234 (1991)"
5538563,https://zbmath.org/?q=an%3A06002708,41,false,false,"R. Weller, G. Zachmann, Kinetic separation lists for continuous collision detection of deformable objects, in: Third Workshop in Virtual Reality Interactions and Physical Simulation (Vriphys)."
9242194,https://zbmath.org/?q=an%3A06083956,27,false,false,"---- Elimination of Skolem functions for monotone formulas in analysis , Archive for Mathematical Logic , vol. 37(1998), pp. 363-390."
5538560,https://zbmath.org/?q=an%3A06002708,39,false,false,"Wendlandt, J. M.; Marsden, J. E.: Mechanical integrators derived from a discrete variational principle, Phys. D: Nonlinear phenom. 106, 223-246 (1997)"
7511140,https://zbmath.org/?q=an%3A06239510,18,false,false,"Pao, Y. H.: The generalized ray theory and transient responses of layered elastic solids, Phys acoust 13, 184-240 (1977)"
9807341,https://zbmath.org/?q=an%3A01969271,15,false,false,"Külske, C.: (Non-) Gibbsianness and Phase Transitions in Random Lattice Spin Models. Markov Proc. Rel. Fields 5, 357--383 (1999)"
7225624,https://zbmath.org/?q=an%3A05615543,16,false,false,"T. Varga, H. Bunke, Effects of training set expansion in handwriting recognition using synthetic data, in: Proceedings of the 11th Conference of the International Graphonomics Society (IGS) 2003, Scottsdale, AZ, USA, November 2003, pp. 200 -- 203."
8128587,https://zbmath.org/?q=an%3A06313767,3,false,false,doi:10.1016/j.apm.2009.08.027
7225625,https://zbmath.org/?q=an%3A05615543,17,false,false,"M. Mori, A. Suzuki, A. Shio, S. Ohtsuka, L.R.B. Schomaker, L.G. Vuurpijl (Eds.), Generating new samples of handwritten numerals based on point correspondence, in: Proceedings of the Seventh International Workshop on Frontiers in Handwriting Recognition, Amsterdam, ISBN 90-76942-01-3, Nijmegen: International Unipen Foundation, 11 -- 13, September 2000, pp 281 -- 290."
7225626,https://zbmath.org/?q=an%3A05615543,18,false,false,"Baird, H. S.: Anatomy of a versatile page reader, Proceedings of the IEEE 80, 1059-1065 (1992)"
7225627,https://zbmath.org/?q=an%3A05615543,19,false,false,"A. Rusu, V. Govindaraju, The influence of image complexity on handwriting recognition, in: Proceedings of International Workshop on Frontiers in Handwriting Recognition, 2006."
8128588,https://zbmath.org/?q=an%3A06313767,4,false,false,doi:10.1016/j.nonrwa.2010.06.028
8128589,https://zbmath.org/?q=an%3A06313767,5,false,false,doi:10.1016/j.apm.2012.04.018
8128590,https://zbmath.org/?q=an%3A06313767,6,false,false,doi:10.1006/jdeq.1998.3489
8128591,https://zbmath.org/?q=an%3A06313767,7,false,false,doi:10.1016/S0895-7177(00)00175-8
8128596,https://zbmath.org/?q=an%3A06313767,12,false,false,doi:10.1088/0951-7715/23/10/006
7225631,https://zbmath.org/?q=an%3A05615543,22,true,true,"H. Xue, V. Govindaraju, A stochastic model combining discrete symbols and continuous attributes and its applications to handwriting recognition, in: Proceeding of the International Workshop on Document Analysis and Systems, 2002, pp. 70 -- 81.http://link.springer.de/link/service/series/0558/bibs/2423/24230070.htm"
7225628,https://zbmath.org/?q=an%3A05615543,2,true,true,The official CAPTCHA website \langle&nbsp;http://www.captcha.net/\rangle&nbsp;.
7225767,https://zbmath.org/?q=an%3A05791904,26,false,false,"M. Wu, B. Schölkopf, A local learning approach for clustering, Advances in Neural Information Processing Systems, 2006, pp. 1--8."
33163250,https://zbmath.org/?q=an%3A07017781,19,false,false,"Dormand, J. R.; El-Mikkawy, M. E. A.; Prince, P. J., Families of Runge-Kutta-Nyström formulae, IMA Journal of Numerical Analysis, 7, 2, 235-250, (1987)"
7519454,https://zbmath.org/?q=an%3A05869822,13,false,false,"Cichy, K.; Lopez, J. Gonzalez; Jansen, K.; Kujawa, A.; Shindler, A.: Twisted mass, overlap and creutz fermions: cut-off effects at tree-level of perturbation theory, Nucl. phys. B 800, 94 (2008)"
9252197,https://zbmath.org/?q=an%3A02114464,9,false,false,"A. Giventhal and B. Kim, Quantum cohomology of flag manifolds and Toda lattices, Comm. Math. Phys. 168 (1995), 609--641."
5558197,https://zbmath.org/?q=an%3A05899672,34,false,false,"Lefohn, A. E.; Kniss, J. M.; Hansen, C. D.; Whitaker, R. T.: IEEE trans. Vis. comput. Graph., IEEE trans. Vis. comput. Graph. 10, 422 (2004)"
5589048,https://zbmath.org/?q=an%3A05703741,1,false,false,"Aguilera, N.; Escalante, M.; Nasini, G.: A generalization of the perfect graph theorem under the disjunctive index, Mathematics of operations research 27, No. 3, 460-469 (2002)"
7262384,https://zbmath.org/?q=an%3A06082965,3,false,false,"Bai, S.B., Wang, J., Zhang, F.Y., Pozdnoukhov, A., Kanevski, M., 2008. Prediction of landslide susceptibility using logistic regression: a case study in Bailongjiang river basin, China. In: Fuzzy Systems and Knowledge Discovery, Fourth International Conference on, vol. 4, pp. 647--651."
7544751,https://zbmath.org/?q=an%3A05705358,170,false,false,"Tachibana, M.; Yamagishi, J.; Masuko, T.; Kobayashi, T.: A style adaptation technique for speech synthesis using HSMM and suprasegmental features, IEICE transactions on information and systems 89-D, No. 3, 1092-1099 (2006)"
8176076,https://zbmath.org/?q=an%3A06336731,22,false,false,"Q. Pan and B. Wang, General holographic superconductor models with Gauss-Bonnet corrections, Phys. Lett. B 693 (2010) 159 [ arXiv:1005.4743 ] [ SPIRES ]."
7262385,https://zbmath.org/?q=an%3A06082965,30,false,false,"King, G.; Zeng, L.: Improving forecast of state failure, World politics 53, No. 4, 623-658 (2001)"
5589051,https://zbmath.org/?q=an%3A05703741,12,false,false,"Fulkerson, D. R.: Antiblocking polyhedra, Journal of combinatorial theory. Series B 12, 50-71 (1972)"
5621982,https://zbmath.org/?q=an%3A05566697,15,false,false,"Galbiati, G.; Maffioli, F.; Morzenti, A.: A short note on the approximability of the maximum leaves spanning tree problem, Information processing letters 52, No. 1, 45-49 (1994)"
9482842,https://zbmath.org/?q=an%3A05028365,11,false,false,"A. F. M. ter Elst and D. W. Robinson, ``Weighted subcoercive operators on Lie groups,'' Journal of Functional Analysis, vol. 157, no. 1, pp. 88-163, 1998."
7568750,https://zbmath.org/?q=an%3A05597524,28,false,false,"Rudnicki, R.; Pichor, K.: Influence of stochastic perturbation on prey -- predator systems, Math. biosci. 206, 108-119 (2007)"
10198957,https://zbmath.org/?q=an%3A06412924,31,false,false,"Hutchinson, G. E.: A treatise on limnology, (1957)"
9482843,https://zbmath.org/?q=an%3A05028365,12,false,false,"A. F. M. ter Elst, D. W. Robinson, and A. Sikora, ``Riesz transforms and Lie groups of polynomial growth,'' Journal of Functional Analysis, vol. 162, no. 1, pp. 14-51, 1999."
7291450,https://zbmath.org/?q=an%3A05681169,7,false,false,"Mukherjee, Y. X.; Mukherjee, S.: The boundary node method for potential problems, Int J numer methods eng 40, 797-815 (1997)"
9482844,https://zbmath.org/?q=an%3A05028365,13,false,false,"N. T. Varopoulos, L. Saloff-Coste, and T. Coulhon, Analysis and Geometry on Groups, vol. 100 of Cambridge Tracts in Mathematics, Cambridge University Press, Cambridge, 1992."
5621984,https://zbmath.org/?q=an%3A05566697,17,false,false,"Gradshteyn, I. S.; Ryzhik, I. M.: Table of integrals, series, and products, (1996)"
7568751,https://zbmath.org/?q=an%3A05597524,29,false,false,"Sun, X.; Wang, Y.: Stability analysis of a stochastic logistic model with nonlinear diffusion term, Appl. math. Model. 32, 2067-2075 (2008)"
5647416,https://zbmath.org/?q=an%3A05595348,18,false,false,"Ramaprabhu, P.; Andrews, M. J.: On the initialization of Rayleigh -- Taylor simulations, Phys. fluids 16, L59-L62 (2004)"
9322150,https://zbmath.org/?q=an%3A00897685,3,false,false,"H. Katsurada : Rationality of formal power series attached to local densities of quadratic forms. Manuscripta Math., 82 (1 994).eudml:155922"
5647417,https://zbmath.org/?q=an%3A05595348,19,false,false,"Ramaprabhu, P.; Dimonte, G.; Andrews, M. J.: A numerical study on the influence of initial perturbations on the turbulent Rayleigh -- Taylor instability, J. fluid mech. 436, 285-319 (2005)"
9322151,https://zbmath.org/?q=an%3A00897685,4,false,false,"H. Katsurada: A certain formal power series of several variables attached to local densities of quadratic forms. I. J. Number Theory, 51, 169-209 (1995)."
5647418,https://zbmath.org/?q=an%3A05595348,2,false,false,"Taylor, G. I.: The instability of liquid surfaces when accelerated in a direction perpendicular to their planes I, Proc. R. Soc. lond. A 201, 192-196 (1950)"
